issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1648087,AMERICAN REBEL HOLDINGS INC,AREB,1030098.0,6,35418668195.06
1754301,Fox Corp,FOX,51113409.0,3,2065122533.43
1769628,"CoreWeave, Inc.",CRWV,16436191.0,567,1983362890.85
1564708,NEWS CORP,NWS,38335059.0,3,1274725356.48
1990354,Waystar Holding Corp.,WAY,22459533.0,11,880715242.55
