issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1318605,"Tesla, Inc.",TSLA,2568732.0,25,999956968.78
2049733,Blackstone Private Real Estate Credit & Income Fund,NONE,5076142.14,4,130000000.2054
2063196,Netskope Inc,NTSK,6000000.0,12,114000000.0
2011498,AGL Private Credit Income Fund,NONE,4568244.11,3,112470169.9882
1691082,LB PHARMACEUTICALS INC,LBRX,4999999.0,6,74999985.0
