issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1754301,Fox Corp,FOX,51113409.0,3,2065122533.43
1832466,"Alignment Healthcare, Inc.",ALHC,40264422.0,16,644988876.66
1564708,NEWS CORP,NWS,38335059.0,3,1274725356.48
1822479,Sotera Health Co,SHC,32000000.0,3,483520000.0
1334978,"Clear Channel Outdoor Holdings, Inc.",CCO,29263110.0,4,33915722.9
