issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
104169,Walmart Inc.,WMT,80538339.0,113,11155474241.88
1610950,"Syneos Health, Inc.",SYNH,60558433.0,32,4917422320.7
1014739,"Option Care Health, Inc.",OPCH,51750000.0,3,1035000000.0
1826470,"Petco Health & Wellness Company, Inc.",WOOF,46058622.0,6,1066717685.52
1853513,"Mister Car Wash, Inc.",MCW,36915303.0,12,526529705.96
