issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1018724,AMAZON COM INC,AMZN,2004453.0,415,6646574592.03
798354,FISERV INC,FISV,46000000.0,2,5414200000.0
1610950,"Syneos Health, Inc.",SYNH,43960956.0,48,3562595874.24
104169,Walmart Inc.,WMT,20901523.0,50,2972706169.64
1759655,"Privia Health Group, Inc.",PRVA,83500100.0,7,1805273493.0
