issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1341439,ORACLE CORP,ORCL,9118087.0,35,1907017869.42
1571996,Dell Technologies Inc.,DELL,14072855.0,102,1701965854.35
1869198,"Life Time Group Holdings, Inc.",LTH,43548155.0,9,1279224904.88
1766502,"Chewy, Inc.",CHWY,29940120.0,2,1250000010.0
1703056,ADT Inc.,ADT,90000000.0,2,744300000.0
