issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1973266,"TKO Group Holdings, Inc.",TKO,3159140.0,3,500166089.4
911216,PALATIN TECHNOLOGIES INC,PTN,3200.0,3,454000000.0
1610618,"Cidara Therapeutics, Inc.",CDTX,2276047.0,3,100073881.7
1526243,PERPETUA RESOURCES CORP.,PPTA,7575757.0,1,99999992.4
2011498,AGL Private Credit Income Fund,NONE,3747506.51,3,93725137.8151
