issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1108524,"Salesforce, Inc.",CRM,48300.0,129,7966250.05
1289419,"Morningstar, Inc.",MORN,142101.0,94,34872938.79
1462056,"Backblaze, Inc.",BLZE,150000.0,80,909138.12
1792789,"DoorDash, Inc.",DASH,194973.0,74,12890662.96
1037646,METTLER TOLEDO INTERNATIONAL INC/,MTD,46709.0,70,58513942.31
