issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1086303,Heyu Biological Technology Corp,HYBT,28328194.0,1,802486461988.86
84839,ROLLINS INC,ROL,133536442.0,4,4592343510.38
33213,EQT Corp,EQT,20000000.0,1,828000000.0
1047127,"AMKOR TECHNOLOGY, INC.",AMKR,30002700.0,4,696661236.0
1856525,"Core & Main, Inc.",CNM,21178228.0,9,614560601.56
