issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
919567,"RENN Fund, Inc.",RCG,8400.0,100,15220.8
1811074,Texas Pacific Land Corp,TPL,223.0,66,405303.24
703604,"Distribution Solutions Group, Inc.",DSGR,9900.0,33,253844.42
719402,FIRST NATIONAL CORP /VA/,FXNC,18412.0,28,313522.3
14177,BRIDGFORD FOODS CORP,BRID,15171.0,26,167495.84
