issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1479681,"Clinigence Holdings, Inc.",CLNH,228346.0,1,41056610800.0
1063197,"CurAegis Technologies, Inc.",CRGS,37500.0,1,4687500000.0
70858,BANK OF AMERICA CORP /DE/,BAC,78655725.0,11,1909659858.96
1534155,"Ameri Metro, Inc. (formerly Yellowwood)",ARMT,261600.0,4,608400000.0
1787400,"Nkarta, Inc.",NKTX,10388883.0,12,186999894.0
