issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1955857,Brookfield Infrastructure Income Fund Inc.,BII,22986269.72,4,233999999.9512
1495222,Oxford Lane Capital Corp.,OXLC,9260000.0,3,50004000.0
1967649,Vestis Corp,VSTS,4137079.0,17,42447458.26
1653653,"Red Rock Resorts, Inc.",RRR,800000.0,1,40312000.0
1451505,Transocean Ltd.,RIG,6000000.0,3,36060000.0
