issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1279695,UNIVERSAL BIOSENSORS INC,UBI,30927899.0,3,4582333.13
1955857,Brookfield Infrastructure Income Fund Inc.,BII,22986269.72,4,233999999.9512
932021,GLOBAL TECHNOLOGIES LTD,GTLL,11650000.0,2,0.0
1495222,Oxford Lane Capital Corp.,OXLC,9260000.0,3,50004000.0
1832511,P3 Health Partners Inc.,PIII,7974481.0,1,
