issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1108524,"SALESFORCE.COM, INC.",CRM,418544.0,319,91700612.66
1018724,AMAZON COM INC,AMZN,1013805.0,141,3173052306.86
1517413,"Fastly, Inc.",FSLY,1684049.0,112,141521148.72
1617640,"ZILLOW GROUP, INC.",Z AND ZG,2045871.0,103,162427781.92
1384905,"RingCentral, Inc.",RNG,117352.0,98,33617771.73
