issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
16918,"CONSTELLATION BRANDS, INC.",STZ,6182820.0,13,1501250524.2
1423902,"Western Midstream Partners, LP",WES,20000000.0,2,505000000.0
1803599,Concentrix Corp,CNXC,2441449.0,166,307466826.79
47111,HERSHEY CO,HSY,595810.0,17,131662662.78
1799208,"Dun & Bradstreet Holdings, Inc.",DNB,9229350.0,2,127240097.1
