issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1364742,BlackRock Inc.,BLK,34287530.0,8,14228775953.81
872589,"REGENERON PHARMACEUTICALS, INC.",REGN,23258236.0,113,11882317113.81
1534155,"Ameri Metro, Inc. (formerly Yellowwood)",ARMT,3370876.0,113,7524795000.0
1418135,Keurig Dr Pepper Inc.,KDP,80000000.0,2,2168000000.0
1490892,CoreSite Realty Corp,COR,13866083.0,11,1679189711.68
