issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1521373,FAC PROPERTYS LLC,FACP,1000000000.0,1,23080000000.0
1560385,Liberty Media Corp,LSXMK,8782260.0,20,303008654.9
1418135,Keurig Dr Pepper Inc.,KDP,7380000.0,1,199998000.0
1260221,TransDigm Group INC,TDG,373931.0,102,125878953.14
1766037,"NMF SLF I, Inc.",NONE,10000000.0,3,100000000.0
