issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1571996,Dell Technologies Inc.,DELL,15379077.0,222,2138307040.05
1326801,"Meta Platforms, Inc.",META,210093.0,205,106396305.63
1045810,NVIDIA CORP,NVDA,2329210.0,185,471167174.02
1650372,Atlassian Corp,TEAM,305128.0,169,49513536.28
1690820,CARVANA CO.,CVNA,1318556.0,145,146955548.29
