issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1811074,Texas Pacific Land Corp,TPL,506.0,138,884926.68
919567,"RENN Fund, Inc.",RCG,15593.0,104,35633.72
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,5312.0,88,12598.1
64463,"Soluna Holdings, Inc",SLNH,52470.07,68,202380.1903
1530766,"BioSig Technologies, Inc.",BSGM,170812.0,51,185041.88
