issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1856608,"Sovos Brands, Inc.",SOVO,58748500.0,16,785600480.0
1708035,Ecovyst Inc.,ECVT,29900030.0,28,249964250.8
10254,EARTHSTONE ENERGY INC,ESTE,26800000.0,4,
1822250,ContextLogic Inc.,WISH,15633194.0,23,24494033.96
60714,"LSB INDUSTRIES, INC.",LXU,14700000.0,4,181104000.0
