issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1579157,VINCE HOLDING CORP.,VNCE,21655155.0,5,50456511.15
1907982,D-Wave Quantum Inc.,QBTS,19688895.0,8,90192488.79
1879373,GRAPHJET TECHNOLOGY,GTI,14402034.0,11,8047185.05
91388,SMITHFIELD FOODS INC,SFD,13043479.0,1,260869580.0
2028614,Drugs Made In America Acquisition Corp.,DMAA,11396726.0,2,
