issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
703604,"Distribution Solutions Group, Inc.",LAWS,33977.0,145,1522418.57
1811074,Texas Pacific Land Corp,TPL,432.0,111,688356.74
919567,"RENN Fund, Inc.",RCG,14223.0,86,32712.64
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,5670.0,84,11578.23
1072627,KINGSWAY FINANCIAL SERVICES INC,KFS,486297.0,65,2649394.7
