issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1588014,"ADM ENDEAVORS, INC.",ADMQ,40000000.0,1,6000000000000.0
1063197,"CurAegis Technologies, Inc.",CRGS,105000.0,3,12375000000.0
51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,617097.0,17,82290958.12
1534504,PBF Energy Inc.,PBF,1455896.0,8,42384561.48
1736035,Blackstone / GSO Secured Lending Fund,NONE,1606732.98,1,42000000.0972
