issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
946454,"BALLANTYNE STRONG, INC.",BTN,89393.0,42,299525.3
1562151,"Crimson Wine Group, Ltd",CWGL,73805.0,33,545197.56
108985,YORK WATER CO,YORW,825.8,29,36382.9846
1759824,B. Riley Principal Merger Corp.,BRPM,1619659.0,28,16477091.56
1578348,"Investcorp Credit Management BDC, Inc.",ICMB,30837.0,21,216743.45
