issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1830043,Bumble Inc.,BMBL,103500000.0,35,5421330000.0
1794515,ZoomInfo Technologies Inc.,ZI,49035473.0,665,3227291382.3
104169,Walmart Inc.,WMT,14022708.0,55,2056563339.09
1834584,"Coupang, Inc.",CPNG,57000000.0,1,1692330000.0
1817358,"Academy Sports & Outdoors, Inc.",ASO,37303117.0,8,1623447718.34
