issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1811074,Texas Pacific Land Corp,TPL,441.0,147,559577.34
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,8484.0,126,24001.64
20520,"Frontier Communications Parent, Inc.",FYBR,1696476.0,56,45720028.2
919567,"RENN Fund, Inc.",RCG,12150.0,54,30226.5
908311,CIM Commercial Trust Corp,CMCT,836663.0,46,6370963.01
