issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1018724,AMAZON COM INC,AMZN,21677574.0,22,4918135659.7
1014473,VERISIGN INC/CA,VRSN,4319002.0,27,1218645505.94
2040127,Karman Holdings Inc.,KRMN,24184032.0,7,1185017568.0
1703056,ADT Inc.,ADT,142000000.0,2,1180020000.0
1910139,Mobileye Global Inc.,MBLY,63731985.0,2,1022898359.25
