issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1821769,Navitas Semiconductor Corp,NVTS,18645603.0,1,163894850.37
1374690,"Larimar Therapeutics, Inc.",LRMR,9375000.0,3,30000000.0
1156041,HOUSTON AMERICAN ENERGY CORP,HUSA,6133160.0,2,
2052250,GoldenTree Opportunistic Credit Fund,NONE,6000000.0,2,60000000.0
1401040,DiaMedica Therapeutics Inc.,DMAC,4799999.0,3,16799996.5
