issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
14846,BRT Apartments Corp.,BRT,200187.0,405,4215218.1
1811074,Texas Pacific Land Corp,TPL,311.0,126,557311.66
1067983,BERKSHIRE HATHAWAY INC,BRK.A,168.0,113,68330561.48
919567,"RENN Fund, Inc.",RCG,12299.0,92,26907.01
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,4990.0,88,12257.21
