issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1418135,Keurig Dr Pepper Inc.,KDP,80000000.0,3,2264000000.0
1276533,NUVEEN FLOATING RATE INCOME FUND,JFR,37091000.0,1,3709100000.0
1722482,"Avantor, Inc.",AVTR,36016093.0,1,893559267.33
1674101,Vertiv Holdings Co,VRT,36000000.0,2,603000000.0
1811530,"Turnkey Solutions, Inc.",TKSI,35000000.0,1,0.0
