issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1326801,Facebook Inc,FB,915638.0,362,251968144.08
1018724,AMAZON COM INC,AMZN,1016312.0,244,3073097401.72
1690820,CARVANA CO.,CVNA,632500.0,216,137237674.84
949870,BOSTON BEER CO INC,SAM,70925.0,163,71518560.59
1726978,"Goosehead Insurance, Inc.",GSHD,621652.0,161,75330459.8
