issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1498067,TechCare Corp.,TECR,817769903.0,8,0.0
1422841,AquaVenture Holdings Ltd,WAAS,95914713.0,3,2599288722.3
859163,AVX Corp,AVX,31763490.56,1,690855919.68
1287032,PROSPECT CAPITAL CORP,PSEC,31090984.0,53,145306507.38
1424404,Wolverine Technologies Corp.,WOLV,22000000.0,2,0.0
