issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
919567,"RENN Fund, Inc.",RCG,23858.0,151,62531.13
1704715,"Alpha Metallurgical Resources, Inc.",AMR,135576.0,62,24688462.68
1580345,TriplePoint Venture Growth BDC Corp.,TPVG,1331576.0,42,8598233.18
1639723,"Navan, Inc.",NAVN,7095716.0,33,105575772.96
88000,Horizon Kinetics Holding Corp,HKHC,176.0,24,4784.12
