issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1818201,CCC Intelligent Solutions Holdings Inc.,CCCS,67709950.0,18,784055525.62
1672572,Landbay Inc,LNBY,59167400.0,4,1175348.0
1901440,UL Solutions Inc.,ULS,38870000.0,1,1088360000.0
1811530,"Next Meats Holdings, Inc.",NXMH,19168454.0,2,191684.54
1866175,Crescent Energy Co,CRGY,12000000.0,2,128880000.0
