issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1973266,"TKO Group Holdings, Inc.",TKO,4928910.0,3,438722279.1
1560385,Liberty Media Corp,LSXMK,6943204.0,19,183391214.95
1538379,"Ibotta, Inc.",IBTA,568181.0,1,49999928.0
1058307,NextPlat Corp,NXPL,5000.0,1,35750000.0
1929561,"RXO, Inc.",RXO,1586814.0,9,31042675.99
