issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
825313,ALLIANCEBERNSTEIN HOLDING L.P.,AB,19682946.0,1,757793421.0
1858681,"Apollo Global Management, Inc.",APO,607725.0,1,67700565.0
1376139,CVR ENERGY INC,CVI,1884201.0,16,32080527.62
1174922,WYNN RESORTS LTD,WYNN,400000.0,3,27873000.0
1742952,John Hancock GA Mortgage Trust,,1494161.39,4,27000894.0795
