issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1828016,Playtika Holding Corp.,PLTK,61406500.0,1,1657975500.0
931148,GRAFTECH INTERNATIONAL LTD,EAF,60000000.0,3,643200000.0
1543151,"Uber Technologies, Inc",UBER,38240000.0,8,2044639621.56
1701605,Baker Hughes Co,BKR,38007041.0,1,735056172.94
1411579,"AMC ENTERTAINMENT HOLDINGS, INC.",AMC,33428445.0,11,539352362.88
