issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
919567,"RENN Fund, Inc.",RCG,25742.0,141,61242.78
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,11688.0,80,13612.94
1811074,Texas Pacific Land Corp,TPL,159.0,75,214782.41
1496099,New Mountain Finance Corp,NMFC,1142610.0,40,12820908.61
88000,Horizon Kinetics Holding Corp,HKHC,974.0,37,37335.1
