issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1701605,Baker Hughes Co,BKR,50205845.0,5,1304636172.06
1799208,"Dun & Bradstreet Holdings, Inc.",DNB,36376360.0,1,722434509.6
924396,"Descrypto Holdings, Inc.",WTCG,28700337.0,1,
1698990,Magnolia Oil & Gas Corp,MGY,14911630.0,4,313144230.0
814453,NEWELL BRANDS INC.,NWL,10634184.0,1,274999998.24
