issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
104169,Walmart Inc.,WMT,7481390.0,48,1068914736.81
1418135,Keurig Dr Pepper Inc.,KDP,30000000.0,1,1032600000.0
1773383,"Dynatrace, Inc.",DT,14836494.0,10,669887289.82
1141391,Mastercard Inc,MA,1302327.0,11,482351497.09
1559720,"Airbnb, Inc.",ABNB,3242966.0,34,410008036.34
