issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1341439,ORACLE CORP,ORCL,3805082.0,11,705462051.37
1326801,"Meta Platforms, Inc.",META,677132.0,590,430025001.67
1065280,NETFLIX INC,NFLX,395741.0,106,383710073.71
1571996,Dell Technologies Inc.,DELL,2438275.0,71,298450813.12
1766502,"Chewy, Inc.",CHWY,7660216.0,13,274867659.07
