issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1603793,"Norris Industries, Inc.",NRIS,17362675.0,1,1389014.0
1764013,"Immunovant, Inc.",IMVT,16845010.0,1,336900200.0
1709682,"Custom Truck One Source, Inc.",CTOS,16287270.0,2,65149080.0
1841425,"Verde Clean Fuels, Inc.",VGAS,12500000.0,1,50000000.0
876343,"Lineage Cell Therapeutics, Inc.",LCTX,7894737.0,2,6000000.12
