issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1792789,"DoorDash, Inc.",DASH,514047.0,11,100277894.22
1784570,"BETA Technologies, Inc.",BETA,2999932.0,7,98997687.46
1981599,"Centuri Holdings, Inc.",CTRI,3488372.0,1,74999998.0
2044725,"Evommune, Inc.",EVMN,4375000.0,4,70000000.0
1742951,John Hancock GA Senior Loan Trust,,3987617.29,2,64998161.827
