issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
84839,ROLLINS INC,ROL,59299778.0,6,3375938373.34
317540,"Coca-Cola Consolidated, Inc.",COKE,18835460.0,1,2392103420.0
59478,ELI LILLY & Co,LLY,1962525.0,198,1963533507.87
82473,INNSUITES HOSPITALITY TRUST,IHT,80861.0,8,1197203338.13
820318,COHERENT CORP.,COHR,7587827.0,7,1088974491.95
