issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1690820,CARVANA CO.,CVNA,1091225.0,663,389141284.19
1751008,AppLovin Corp,APP,1121438.0,413,497115566.43
1650372,Atlassian Corp,TEAM,345524.0,299,59042572.37
1433195,APPFOLIO INC,APPF,67303.0,169,19626363.64
1326801,"Meta Platforms, Inc.",META,251987.0,158,194343148.82
