issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
885590,Bausch Health Companies Inc.,BHC,37964167.0,4,333757792.74
2049733,Blackstone Private Real Estate Credit & Income Fund,NONE,6274509.8,4,159999999.9
1965934,Overland Advantage,NONE,4151982.67,1,103135249.5228
1550913,"MacKenzie Realty Capital, Inc.",MKZR,783863.0,76,84600714.37
1740332,"RESIDEO TECHNOLOGIES, INC.",REZI,2659201.0,15,80379409.19
