issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1895249,"ConnectM Technology Solutions, Inc.",CNTM,384986.0,13,16224726728.0
96223,Jefferies Financial Group Inc.,JEF,9247081.0,1,551773323.27
1865782,"BrightSpring Health Services, Inc.",BTSG,23239996.0,2,258661155.48
1534504,PBF Energy Inc.,PBF,4842800.0,13,156206811.0
1776111,"MBX Biosciences, Inc.",MBX,8500000.0,17,136000000.0
