issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1329606,"Clean Energy Technologies, Inc.",CETY,25000000.0,1,250000.0
1816389,BlackRock Private Investments Fund,,14899718.96,3,148500000.0496
1652362,"Infrastructure & Energy Alternatives, Inc.",IEA,12740156.0,4,140141716.0
1672619,IMARA Inc.,IMRA,7999997.0,5,47999982.0
1863294,DA32 Life Science Tech Acquisition Corp.,DALS,6250000.0,5,62500000.0
