issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
919567,"RENN Fund, Inc.",RCG,29320.0,162,62396.4
1811074,Texas Pacific Land Corp,TPL,276.0,138,285520.81
92380,SOUTHWEST AIRLINES CO,LUV,1600000.0,131,47602966.9
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,10672.0,92,13674.08
1538379,"Ibotta, Inc.",IBTA,59547.0,56,3915281.74
