issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1141240,LIQUIDMETAL TECHNOLOGIES INC,LQMT,359575776.0,2,57532124.16
1592000,"EnLink Midstream, LLC",ENLC,200340753.0,1,2985077219.7
1418135,Keurig Dr Pepper Inc.,KDP,69000000.0,1,2252850000.0
1645070,Sterling Check Corp.,STER,51221744.0,3,24236820.0
1783398,UWM Holdings Corp,UWMC,44695677.0,3,
