issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1811210,"Lucid Group, Inc.",LCID,396188386.0,2,1026127919.74
1742952,John Hancock GA Mortgage Trust,,16000000.0,3,290560000.0
1260729,GABELLI DIVIDEND & INCOME TRUST,GDV.M,14045700.0,14,140489788.0
748592,Eterna Therapeutics Inc.,ERNA,13252112.0,5,
1736730,Camp4 Therapeutics Corp,CAMP,7399994.0,9,81399934.0
