issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1735964,Cliffwater Corporate Lending Fund,CCLFX,92557.26,3,53673887500.0376
1842754,Cliffwater Enhanced Lending Fund,CELFX,27436.15,2,5913002500.051
1177394,TD SYNNEX CORP,SNX,9995756.0,4,877827291.92
1935979,Biohaven Ltd.,BHVN,9743225.0,21,102551860.8
1913721,AGTB Private BDC,,3784241.12,4,96566970.7807
