issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
919567,"RENN Fund, Inc.",RCG,9232.0,113,16414.13
6207,AMREP CORP.,AXR,39399.0,33,648447.44
1442236,Quest Resource Holding Corp,QRHC,88084.0,23,637284.44
15847,BUTLER NATIONAL CORP,BUKS,305099.0,23,203307.32
1981792,Howard Hughes Holdings Inc.,HHH,855201.0,22,58476644.45
