issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1769628,"CoreWeave, Inc.",CRWV,14809959.0,862,2068182099.15
82473,INNSUITES HOSPITALITY TRUST,IHT,102500.0,9,1857183750.0
1571996,Dell Technologies Inc.,DELL,10557567.0,211,1650653808.09
59478,ELI LILLY & Co,LLY,1261015.0,124,1056737433.64
1865782,"BrightSpring Health Services, Inc.",BTSG,29745000.0,4,856061100.0
