issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1326801,Facebook Inc,FB,1176182.0,544,326186876.81
1585521,"Zoom Video Communications, Inc.",ZM,1455875.0,387,511119732.7
1690820,CARVANA CO.,CVNA,1162300.0,368,317681479.66
101382,UMB FINANCIAL CORP,UMBF,53056.0,290,4908398.9
1577526,"C3.ai, Inc.",AI,7422986.0,181,629710532.62
