issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1650372,Atlassian Corp,TEAM,327376.0,400,99884287.49
1326801,"Meta Platforms, Inc.",META,515455.0,323,364360345.69
1565687,"Intapp, Inc.",INTA,400186.0,146,26987059.42
1321655,Palantir Technologies Inc.,PLTR,1765679.0,106,180847051.34
1866581,Dutch Bros Inc.,BROS,5000000.0,100,379223856.18
