issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1133869,"CAPRICOR THERAPEUTICS, INC.",CAPR,14772.0,1,949219176.0
1828016,Playtika Holding Corp.,PLTK,79110506.0,2,628486312.58
1341439,ORACLE CORP,ORCL,5045000.0,6,474630229.36
1856525,"Core & Main, Inc.",CNM,14598101.0,16,324092536.83
59478,ELI LILLY & Co,LLY,635000.0,20,236443524.76
