issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1811074,Texas Pacific Land Corp,TPL,457.0,158,559783.99
1087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,8484.0,126,23080.52
919567,"RENN Fund, Inc.",RCG,14175.0,63,37786.5
108985,YORK WATER CO,YORW,1053.01,28,44571.8405
1537028,"Independence Contract Drilling, Inc.",ICD,435000.0,26,1461551.0
