issuer_cik,issuer_name,issuer_ticker,total_shares,num_transactions,total_volume
1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",ULH,28607946.0,4,718345524.06
798287,PAM TRANSPORTATION SERVICES INC,PTSI,12710096.0,3,268311728.56
21175,CNA FINANCIAL CORP,CNA,4456050.0,1,175078204.5
1576263,"Mirati Therapeutics, Inc.",MRTX,2528737.0,5,70298888.6
1913724,AG Twin Brook Capital Income Fund,,2718615.53,1,70004349.8975
